Hour,Minute,Seconds,Latitude deg*10001750/90,Longitude deg*65536*65536/360,Altitude meters,Current mass slugs,TAT degCelsius*256,IAS kts*128,Prop1 thrust lbf,Pitch deg*(-1)*65536*65536/360,Incidence Alpha rad,Incidence Beta rad,Dynamic pressure lbf_sqft,Ambient pressure hPa,Ambient temperature degCelsius,Bank angle deg*65536*65536/360,Heading deg*65536*65536/360,Variometer reading (TAS z body) ft_sec,Engine N1% *65536/N1scaler,Engine N1scaler,Empty weight lbs*256,Payload weight lbs*256,Reciprocating engine power hp*550
0238,0239,023A,0564,056C,0574,30C8,11D0,02BC,2410,0578,2ED0,2ED8,30D8,3498,34A8,057C,0580,3188,0898,08C8,1330,1400,3820
15,16,22,4672885,16753858,2063,71.3484557386605,278,10940,236.916850255603,-55490513,0.0542241067457227,0.0119229673253545,24.6422671143588,788.872131347656,-0.0978853926062584,-50381932,1877094829,-8.60808572797797,13111,10800,422400,0,46549.6066829165
15,16,23,4672838,16758147,2065,71.3481370367889,271,10824,240.175443733538,-69830832,0.053345637400085,0.0739295020803682,24.3384732299105,788.674621582031,-0.110868081450462,-32917334,1845771877,-8.39491962701534,13101,10799,422400,0,46639.944469031
15,16,24,4672793,16762149,2067,71.3478259230572,260,10696,244.367053463639,-76288387,0.0603327529181772,0.0124505587672345,23.6703766728761,788.477111816406,-0.123850472271442,-20309054,1884102147,-9.38780936311046,13086,10799,422400,0,46793.6287693887
15,16,25,4672749,16766075,2070,71.3475072211856,248,10560,248.782796554977,-81126234,0.0527887357588942,0.0564853900641832,23.1163228470722,788.180847167969,-0.143328711390495,-4357593,1858696744,-8.10735929102831,13066,10799,422400,0,46993.1955266547
15,16,26,4672706,16769982,2073,71.3471885193141,235,10414,253.611313927146,-78767649,0.0560642343210143,0.0243642261178315,22.4337809847655,787.884582519531,-0.16280809044838,15993423,1877247603,-8.49413206872828,13045,10799,422400,0,47199.9676457146
15,16,27,4672663,16773886,2076,71.3468698174425,227,10359,254.902713726412,-66978933,0.0423847390821448,0.0516027302256241,22.1970746140656,787.588317871094,-0.182185292243958,35984938,1850371388,-6.38343198433207,13029,10799,422400,0,47361.6405497192
15,16,28,4672621,16777853,2077,71.3465435274312,222,10282,257.554259029037,-36407499,0.0431797859040416,0.011556189723063,21.8029063963081,787.489562988281,-0.183978587388992,51150340,1870900337,-6.45362415521178,13017,10800,422400,0,47492.2906621122
15,16,30,4672577,16782105,2077,71.3462248255596,225,10347,254.597707681742,-3223221,0.0333706296484163,0.0061870336901138,22.041583372876,787.489562988281,-0.18315315246582,54441289,1864882574,-5.01565252251933,13015,10801,422400,0,47521.8099446201
15,16,30,4672537,16786054,2075,71.3459061236881,234,10481,249.597294762339,20234101,0.0340218182446829,-0.00957225185837209,22.6045838048088,787.687072753906,-0.176217973232269,53440509,1865979919,-5.17766248340063,13025,10800,422400,0,47411.01200319
15,16,32,4672492,16790543,2071,71.3455874218166,249,10698,242.16180875932,39608483,0.0360045665263978,-0.00681902600011764,23.5335045790448,787.983337402344,-0.161191374063492,49319444,1855582641,-5.58996234510977,13049,10801,422400,0,47174.9856689321
